Offense Case Type,Offense Date,Offense Time,Charges Description,Offense Street Name,Offense Cross Street,Case Closed,Agency,Officer Code,RACE,Defendant Gender
CO,5/23/2018,11:25 AM,AGGRESSIVE SOLICITATION,6th Street,North Ih 35,Y,APD,3454,Black,Male
CO,5/23/2018,2:15 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches,,N,APD,7870,Black,Male
CO,5/23/2018,1:27 PM,CAMPING IN A PUBLIC PLACE,Ih 35,Cesar Chavez Street,Y,APD,4579,Black,Male
CO,5/23/2018,11:11 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street,North Ih 35,Y,APD,3454,Hispanic,Male
CO,5/23/2018,2:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine Street,,Y,APD,7240,Black,Male
CO,5/23/2018,9:25 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Brazos Street,,Y,APD,6966,White,Female
CO,5/23/2018,1:35 PM,CAMPING IN A PUBLIC PLACE,East Cesar Chavez Street,North Ih 35 Service Road,Y,APD,7784,White,Female
CO,5/23/2018,1:30 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,100 Block North Ih 35 Service Road,,Y,APD,7240,White,Female
CO,5/23/2018,1:40 PM,AGGRESSIVE SOLICITATION,90 Block North Ih 35,,Y,APD,6966,Black,Male
CO,5/23/2018,9:35 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Congress Avenue,,N,APD,7240,White,Male
CM,5/23/2018,6:05 AM,Possession of Drug Paraphernalia,East 5th Street,Brushy Street,N,APD,4951,Black,Male
CO,5/23/2018,12:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 7th Street,,N,APD,7870,Black,Female
CO,5/23/2018,2:02 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine Street,,Y,APD,3454,Black,Male
CO,5/23/2018,2:01 PM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",500 Block Sabine Street,,N,APD,4579,Black,Male
CO,5/23/2018,2:20 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street,Trinity Street,Y,APD,7784,White,Male
CO,5/23/2018,12:00 AM,LITTERING,500 Block East 7th Street,,N,APD,7870,Black,Female
CO,5/23/2018,10:14 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Trinity Street,,Y,APD,6966,White,Male
CO,5/23/2018,11:08 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block East 6th Street,,Y,APD,7240,White,Male
CO,5/23/2018,9:13 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Waller Creek,,Y,APD,7785,Black,Male
CO,5/23/2018,2:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Sabine,,Y,APD,7870,Black,Female
CO,5/23/2018,9:30 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,Brazos Street At 6th Street,,Y,APD,3454,Black,Female
CO,5/23/2018,3:07 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 7th Street At North Ih 35,,Y,APD,7784,Black,Male
CO,5/23/2018,1:35 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,100 Block North Ih 35,,Y,APD,6966,Black,Male
CO,5/23/2018,8:12 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street,Neches Street,Y,APD,7784,White,Female
CO,5/23/2018,9:15 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Waller Creek,,Y,APD,7784,Hispanic,Female
CO,5/23/2018,9:25 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Brazos,,N,APD,7870,Black,Male
CO,5/23/2018,1:30 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East Cesar Chavez At North Ih 35 Sr,,Y,APD,7784,Black,Male
CO,5/23/2018,1:41 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,100 Block North Ih 35 Service Road,,Y,APD,7240,White,Male
CO,5/23/2018,1:29 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street,Cesar Chavez Street,N,APD,3454,Black,Male
CO,5/23/2018,10:50 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Red River,,Y,APD,7240,Black,Male
CM,5/23/2018,1:13 AM,SIMPLE ASSAULT BY CONTACT,418 East 6th Street,,Y,APD,7756,Black,Male
CO,5/23/2018,10:55 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Sabine Street,,Y,APD,6966,Black,Male
TR,5/23/2018,11:25 AM,PEDESTRIAN WALKING AGAINST LIGHT,6th Street,North Ih 35,Y,APD,3454,Black,Male
CO,5/23/2018,12:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,90 Block Ih 35,,Y,APD,7870,Black,Male
TR,5/24/2018,1:15 PM,PEDESTRIAN ON ROADWAY,100 Block North Ih 35,,Y,APD,6970,White,Male
CO,5/24/2018,1:10 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,100 Block North Ih 35,,Y,APD,6970,Hispanic,Female
CO,5/24/2018,11:10 AM,CAMPING IN A PUBLIC PLACE,6th Street At Ih 35,,Y,APD,6970,Hispanic,Male
CO,5/24/2018,11:10 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street At Ih 35,,Y,APD,6970,Hispanic,Male
CO,5/24/2018,1:10 PM,CAMPING IN A PUBLIC PLACE,100 Block North Ih 35,,Y,APD,6970,Hispanic,Female
TR,5/24/2018,1:30 PM,PEDESTRIAN ON ROADWAY,100 Block North Ih 35,,Y,APD,6970,White,Male
CO,5/24/2018,12:59 AM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,500 Block East 7th Street,,Y,APD,7608,White,Female
CO,5/24/2018,2:55 AM,CAMPING IN A PUBLIC PLACE,2600 GUADALUPE STREET,,N,,7930,Hispanic,Male
CO,5/24/2018,3:13 PM,CAMPING IN A PUBLIC PLACE,600 Block North Ih 35,,Y,APD,6970,White,Male
CO,5/24/2018,1:10 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,100 Block North Ih 35,,N,APD,6970,Black,Male
TR,5/24/2018,12:00 AM,PEDESTRIAN ON ROADWAY,East 15th Street,River Street,Y,APD,7608,White,Male
CM,5/24/2018,10:00 PM,PUBLIC INTOXICATION,200 Block East 6th Street,,Y,APD,5617,Black,Male
CO,5/24/2018,1:10 PM,CAMPING IN A PUBLIC PLACE,100 Block North Ih 35,,N,APD,6970,Black,Male
CO,5/24/2018,3:13 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block North Ih 35,,Y,APD,6970,White,Male
CO,5/24/2018,10:14 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,600 Block East 7th Street,,Y,APD,4951,White,Female
CO,5/24/2018,10:14 AM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,600 Block East 7th Street,,Y,APD,4951,White,Female
CO,5/24/2018,2:30 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street,Trinity Street,Y,APD,6970,White,Male
CO,5/24/2018,10:06 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,800 Block Brazos,,Y,APD,6970,White,Male
CO,5/25/2018,4:39 AM,PARK CURFEW VIOLATION,1000 Block Red River Street,,Y,APD,4674,Black,Male
CM,5/25/2018,10:27 AM,SIMPLE ASSAULT BY CONTACT,8th Street,Red River Street,Y,APD,7077,White,Female
CM,5/25/2018,1:40 AM,PUBLIC INTOXICATION,2610 Guadalupe Street,,N,APD,8674,Hispanic,Male
CO,5/25/2018,4:35 AM,PARK CURFEW VIOLATION,1100 Red River Street And Waller Creek,,Y,APD,6306,Black,Female
CM,5/26/2018,1:00 AM,DISORDERLY CONDUCT - FIGHTING,406 East 6th Street,,N,APD,7203,Hispanic,Female
CM,5/26/2018,2:00 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,N,APD,6757,White,Male
CM,5/26/2018,1:25 AM,DISORDERLY CONDUCT - FIGHTING,400 Block East 6th Street,,N,APD,7611,White,Female
CM,5/27/2018,12:00 AM,PUBLIC INTOXICATION,300 Block East 6th Street,,Y,APD,7611,White,Male
CM,5/27/2018,1:17 AM,PUBLIC INTOXICATION,West 8th Street,And Guadalupe Street,N,APD,7804,Black,Male
CO,5/28/2018,1:40 PM,AGGRESSIVE SOLICITATION,Congress Avenue And East 7th Street,,N,APD,7785,White,Male
CO,5/28/2018,7:15 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Ih 35,,Y,APD,4951,Black,Male
CO,5/28/2018,2:00 PM,AGGRESSIVE SOLICITATION,5th Street And Congress Avenue,,Y,APD,7870,Hispanic,Female
CO,5/28/2018,1:26 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Brazos Street,,Y,APD,4579,Hispanic,Male
CO,5/28/2018,2:30 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,South 2nd Street,,N,APD,4579,White,Male
CO,5/28/2018,5:20 PM,AGGRESSIVE SOLICITATION,200 Block East 5th Street,,Y,APD,7240,Black,Male
CO,5/28/2018,5:13 PM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,N,APD,7042,No Data,Female
CO,5/28/2018,3:09 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 Block East 6th Street,,Y,APD,7430,White,Male
CO,5/28/2018,1:47 PM,AGGRESSIVE SOLICITATION,800 Block Congress Avenue,,Y,APD,7042,White,Male
CO,5/28/2018,5:20 PM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,Y,APD,7870,White,Male
CM,5/28/2018,12:00 AM,PUBLIC INTOXICATION,700 Block West 6th Street,,Y,APD,7780,White,Male
CO,5/28/2018,1:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Neches Street,,Y,APD,7430,Black,Male
CO,5/28/2018,1:17 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,7240,White,Male
CO,5/28/2018,5:27 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,300 Block East 6th Street,,N,APD,7042,Black,Male
CO,5/28/2018,1:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street And Neches Street,,N,APD,7870,Hispanic,Male
CM,5/28/2018,10:46 PM,Possession of Drug Paraphernalia,600 Block East 6th Street,,Y,APD,7804,Hispanic,Male
CO,5/28/2018,6:00 PM,AGGRESSIVE SOLICITATION,500 Block East 6th Street,,Y,APD,7870,White,Female
CO,5/28/2018,4:15 PM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,Y,APD,7240,White,Male
CO,5/28/2018,2:23 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,200 Block West 3rd Street,,N,APD,7240,White,Male
CO,5/28/2018,11:15 AM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,90 Block North Ih 35 Service Road,,N,APD,6290,Black,Male
CO,5/28/2018,5:37 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 6th Street,,Y,APD,7240,White,Female
CO,5/28/2018,5:22 PM,AGGRESSIVE SOLICITATION,6th Street And San Jacinto Boulevard,,Y,APD,7430,White,Male
CO,5/28/2018,5:27 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,N,APD,7042,Black,Male
TR,5/28/2018,5:22 PM,PEDESTRIAN WALKING AGAINST LIGHT,6th Street And San Jacinto Boulevard,,Y,APD,7430,White,Male
CO,5/28/2018,2:23 PM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,200 Block West 3rd Street,,N,APD,7240,White,Male
TR,5/28/2018,4:15 PM,PEDESTRIAN WALKING AGAINST LIGHT,200 Block East 6th Street,,Y,APD,7240,White,Male
CO,5/28/2018,4:44 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,7870,Hispanic,Male
CM,5/28/2018,12:00 AM,THEFT OF SERVICE,333 East 2nd Street,,Y,APD,7804,White,Female
CO,5/28/2018,1:24 PM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,N,APD,7430,Black,Male
CO,5/28/2018,1:38 PM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,N,APD,7042,White,Male
CO,5/28/2018,1:25 PM,AGGRESSIVE SOLICITATION,6th Street And Brazos Street,,Y,APD,7870,White,Male
CO,5/28/2018,1:32 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Brazos Street,,Y,APD,4579,Black,Male
CO,5/28/2018,3:15 PM,AGGRESSIVE SOLICITATION,6th Street And Trinity Street,,N,APD,7042,No Data,Male
CO,5/28/2018,5:37 PM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,500 Block East 6th Street,,Y,APD,7240,White,Female
CO,5/28/2018,3:02 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,100 Block East 6th Street,,Y,APD,7042,Black,Male
CO,5/28/2018,1:46 PM,AGGRESSIVE SOLICITATION,700 Block Congress Avenue,,N,APD,7430,Hispanic,Male
CO,5/28/2018,1:15 PM,AGGRESSIVE SOLICITATION,400 Block East 6th Street,,Y,APD,7042,White,Female
CO,5/28/2018,1:15 PM,AGGRESSIVE SOLICITATION,East 6th Street And Trinity Street,,Y,APD,7785,White,Male
CO,5/28/2018,5:10 PM,AGGRESSIVE SOLICITATION,Congress Avenue And East 6th Street,,N,APD,7785,Black,Male
CO,5/28/2018,2:09 PM,AGGRESSIVE SOLICITATION,5th Street And Congress Avenue,,N,APD,7430,White,Male
CO,5/28/2018,3:00 PM,AGGRESSIVE SOLICITATION,Brazos Street And 6th Street,,N,APD,4579,Black,Male
CO,5/28/2018,5:40 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,7785,White,Male
TR,5/28/2018,11:12 PM,PEDESTRIAN CROSSING MIDBLOCK,700 Block Red River Street,,Y,APD,7608,White,Male
CO,5/28/2018,3:14 PM,AGGRESSIVE SOLICITATION,East 6th Street And San Jacinto Street,,Y,APD,7785,Black,Male
CO,5/28/2018,1:10 PM,AGGRESSIVE SOLICITATION,400 Block East 6th Street,,Y,APD,7042,White,Female
CO,5/28/2018,7:49 AM,SOLICIT BY PERSON FROM STREET - SIDEWALK,700 Block North Ih 35 Service Road,,Y,APD,7043,White,Male
CO,5/28/2018,3:15 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street And Trinity Street,,Y,APD,7430,White,Male
CO,5/29/2018,10:02 PM,MANIFESTING - DRUGS,500 Block East 7th Street,,N,APD,7293,Black,Male
CO,5/29/2018,10:02 PM,OPEN GLASS CONTAINER,500 Block East 7th Street,,N,APD,7293,Black,Male
CM,5/29/2018,9:40 AM,Possession of Drug Paraphernalia,600 Block Trinity Street,,Y,APD,6290,White,Female
CM,5/29/2018,6:56 PM,PUBLIC INTOXICATION,701 North Ih 35 Service Road,,Y,APD,7245,White,Male
CO,5/30/2018,12:20 AM,AGGRESSIVE SOLICITATION,East 6th Street And Brazos Street,,Y,APD,3454,White,Female
CM,5/30/2018,5:53 PM,MISDEMEANOR THEFT C - LESS THAN $100,209 East 6th Street,,Y,APD,7430,White,Male
CO,5/30/2018,3:31 PM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,Y,APD,7430,White,Male
CO,5/30/2018,5:20 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Red River Street,,Y,APD,7785,White,Male
CO,5/30/2018,3:00 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,7784,White,Female
CO,5/30/2018,5:32 PM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,N,APD,7430,White,Male
CO,5/30/2018,11:00 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,Red River Street And East 8th Street,,N,APD,7784,White,Male
CO,5/30/2018,7:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Neches Street,,Y,APD,6970,White,Male
CO,5/30/2018,11:30 AM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,3454,Black,Male
CO,5/30/2018,2:51 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Trinity Street,,Y,APD,7240,Black,Male
CO,5/30/2018,5:30 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,650 Neches Street,,N,APD,7784,White,Male
CO,5/30/2018,12:13 PM,AGGRESSIVE SOLICITATION,East 6th Street And Trinity Street,,Y,APD,7240,White,Female
CO,5/30/2018,11:55 AM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,Y,APD,7785,White,Male
CO,5/30/2018,2:51 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block Trinity Street,,Y,APD,7430,Black,Male
CO,5/30/2018,12:43 PM,AGGRESSIVE SOLICITATION,6th Street And Red River Street,,Y,APD,7430,White,Female
CO,5/30/2018,5:45 PM,AGGRESSIVE SOLICITATION,East 6th Street And Brazos Street,,Y,APD,7784,Black,Male
CO,5/30/2018,12:10 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,East 6th Street And Trinity Street,,Y,APD,7784,White,Male
CO,5/30/2018,11:01 AM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Red River Street,,N,APD,7430,Black,Male
CO,5/30/2018,11:26 AM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,N,APD,7240,White,Male
CM,5/30/2018,12:00 AM,MISDEMEANOR THEFT C - LESS THAN $100,600 Block Congress Avenue,,Y,APD,4951,White,Female
CO,5/30/2018,11:45 AM,AGGRESSIVE SOLICITATION,600 Block Congress Avenue,,Y,APD,3454,Hispanic,Male
CO,5/30/2018,12:19 PM,AGGRESSIVE SOLICITATION,East 6th Street And Brazos Street,,Y,APD,7240,Black,Female
CO,5/30/2018,12:41 PM,AGGRESSIVE SOLICITATION,East 6th Street And Red River Street,,Y,APD,7785,White,Male
CO,5/30/2018,12:09 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street And Trinity Street,,Y,APD,7430,White,Male
CO,5/30/2018,11:47 AM,AGGRESSIVE SOLICITATION,700 Block Congress Avenue,,N,APD,7240,Hispanic,Male
CO,5/30/2018,12:30 PM,AGGRESSIVE SOLICITATION,500 Block Brazos Street,,Y,APD,7240,White,Male
CO,5/31/2018,4:13 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,311 Block East 6th Street,,Y,APD,7042,White,Male
CO,5/31/2018,3:00 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,300 Block East 6th Street,,Y,APD,3452,White,Female
CO,5/31/2018,3:20 PM,AGGRESSIVE SOLICITATION,6th Street And Brazos Street,,Y,APD,7430,White,Female
CO,5/31/2018,11:54 AM,AGGRESSIVE SOLICITATION,400 Block East 6th Street,,N,APD,7779,Hispanic,Male
CO,5/31/2018,3:00 PM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,300 Block East 6th Street,,Y,APD,3452,White,Female
CM,5/31/2018,4:20 PM,CONSUMING ALCOHOL ON PREMISES,600 Block Sabine Street,,Y,APD,3452,White,Male
CO,5/31/2018,4:14 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,3454,White,Male
CO,5/31/2018,3:00 PM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,N,APD,7042,Black,Male
CO,5/31/2018,11:50 AM,AGGRESSIVE SOLICITATION,200 Block East 6th Street,,Y,APD,7870,White,Male
CO,5/31/2018,3:00 PM,AGGRESSIVE SOLICITATION,2000 Block East 6th Street,,N,APD,7779,Black,Male
CO,5/31/2018,11:38 PM,MANIFESTING - DRUGS,500 Block East 7th Street,,Y,APD,7638,Black,Female
CO,5/31/2018,12:15 PM,AGGRESSIVE SOLICITATION,200 Block North Congress Avenue,,Y,APD,7430,White,Male
CO,5/31/2018,4:20 PM,"Possess, Consume, Sell Alcohol in Prohibited Park Area",600 Block Sabine Street,,Y,APD,3452,White,Male
CM,6/1/2018,12:00 AM,Possession of Drug Paraphernalia,300 Block East 6th Street,,Y,APD,7845,Black,Male
CM,6/1/2018,3:06 PM,MISDEMEANOR THEFT C - LESS THAN $100,525 North Lamar Boulevard,,N,APD,4631,White,Male
TR,6/1/2018,12:50 PM,PEDESTRIAN WALKING AGAINST LIGHT,East 7th Street And Congress Avenue,,Y,APD,7408,White,Female
CO,6/2/2018,6:13 PM,Fire Code Violation - Burning in Public Place,615 East 8th Street,,Y,APD,7780,White,Male
CM,6/2/2018,12:00 AM,PUBLIC INTOXICATION,601 North Lamar Boulevard,,Y,APD,7845,White,Male
CM,6/3/2018,12:00 AM,PUBLIC INTOXICATION,200 Block Lavaca Street,,Y,APD,7780,White,Female
CM,6/3/2018,4:12 AM,PUBLIC INTOXICATION,100 Block East 7th Street,,N,APD,8226,Hispanic,Male
CM,6/3/2018,12:00 AM,PUBLIC INTOXICATION,311 East 6th Street,,Y,APD,7549,Black,Male
CO,6/4/2018,8:30 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,500 Block East 7th Street,,Y,APD,7284,Black,Male
CM,6/4/2018,1:05 AM,PUBLIC INTOXICATION,700 Block West 6th Street,,N,APD,7850,Black,Male
TR,6/4/2018,12:00 AM,PEDESTRIAN CROSSING MIDBLOCK,300 Block East 6th Street,,N,APD,7618,Asian,Male
CO,6/4/2018,8:20 PM,Glass Container Prohibited,200 Block East 2nd Street,,Y,APD,7765,White,Male
CO,6/4/2018,8:20 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,200 Block East 2nd Street,,Y,APD,7765,White,Male
TR,6/4/2018,6:45 AM,PEDESTRIAN CROSSING MIDBLOCK,2500 Block Guadalupe Street,,Y,APD,7709,Black,Male
CM,6/4/2018,4:30 PM,PUBLIC INTOXICATION,2600 Block Guadalupe Street,,Y,APD,8594,White,Male
CM,6/5/2018,10:14 AM,Possession of Drug Paraphernalia,300 Block Brazos Street,,N,APD,7043,White,Male
CO,6/5/2018,6:42 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,2nd Street And San Jacinto Boulevard,,Y,APD,7798,Black,Male
CM,6/5/2018,6:42 PM,Possession of Drug Paraphernalia,2nd Street And San Jacinto Boulevard,,Y,APD,7798,Black,Male
CM,6/5/2018,7:54 PM,PUBLIC INTOXICATION,Ih 35 Service Road,And East 6th Street,Y,APD,7872,Hispanic,Male
CO,6/5/2018,11:55 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,900 Block West Cesar Chavez Street,,Y,APD,7945,White,Male
CO,6/5/2018,11:50 PM,CAMPING IN A PUBLIC PLACE,900 Block West Cesar Chavez Street,,Y,APD,7948,Black,Male
CO,6/5/2018,10:30 PM,MANIFESTING - DRUGS,500 Block East 7th Street,,Y,APD,7608,Black,Male
CM,6/5/2018,8:05 PM,Possession of Drug Paraphernalia,500 Block Ih 35 Service Road,,Y,APD,7245,Hispanic,Male
CO,6/5/2018,8:05 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,500 Block Ih 35 Service Road,,Y,APD,7245,Hispanic,Male
CM,6/5/2018,2:10 PM,THEFT OF SERVICE,707 East Cesar Chavez Street,,Y,APD,6290,White,Female
CM,6/5/2018,8:06 AM,MISDEMEANOR THEFT C - LESS THAN $100,717 East 7th Street,,Y,APD,3368,Black,Male
CO,6/5/2018,11:50 PM,CONSUMING ALCOHOL IN A PUBLIC STREET,900 Block West Chavez Street,,N,APD,7945,White,Male
CO,6/6/2018,12:45 PM,SMOKING ORD - WITH IN 15 FT OF PUB ENTRANCE,6th Street And Neches Street,,N,APD,3454,White,Female
CO,6/6/2018,1:05 PM,AGGRESSIVE SOLICITATION,6th Street And Congress Avenue,,Y,APD,7870,Black,Female
TR,6/6/2018,12:45 PM,PEDESTRIAN CROSSING MIDBLOCK,400 Block East 7th Street,,Y,APD,7430,Hispanic,Male
CO,6/6/2018,12:37 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Trinity Street,,Y,APD,7042,White,Male
CO,6/6/2018,12:45 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,6th Street And Neches Street,,N,APD,3454,White,Female
CO,6/6/2018,12:28 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Red River Street,,N,APD,7430,White,Male
TR,6/6/2018,12:50 PM,PEDESTRIAN CROSSING MIDBLOCK,600 Block Neches Street,,N,APD,7240,White,Male
CM,6/6/2018,2:58 AM,PUBLIC INTOXICATION,East 6th Street And,Red River Street,Y,APD,7945,White,Male
CO,6/6/2018,7:50 AM,AGGRESSIVE SOLICITATION,East 6th Street At Trinity Street,,Y,APD,7785,Hispanic,Male
TR,6/6/2018,12:55 PM,PEDESTRIAN WALKING AGAINST LIGHT,East 6th Street And Neches Street,,Y,APD,7785,White,Female
CM,6/6/2018,12:00 AM,PUBLIC INTOXICATION,West 15th Street And,Lavaca Street,Y,APD,8444,White,Male
CO,6/6/2018,12:33 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,400 Block East 6th Street,,Y,APD,7240,White,Male
TR,6/6/2018,11:05 AM,PEDESTRIAN WALKING AGAINST LIGHT,West 3rd Street,Colorado Street,Y,APD,2641,White,Female
CO,6/6/2018,10:46 AM,HUMAN WASTE,North Ih 35 Service Road,East Cesar Chavez Street,Y,APD,6086,White,Male
CO,6/6/2018,12:40 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,7870,White,Male
CO,6/6/2018,12:33 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,400 Block East 6th Street,,Y,APD,7870,White,Male
CO,6/6/2018,12:30 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,500 Block East 6th Street,,N,APD,7042,White,Female
CO,6/6/2018,12:40 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,600 Block Trinity Street,,Y,APD,7240,White,Male
CO,6/6/2018,12:39 PM,PEDESTRIAN IN ROADWAY/CITY ORDINANCE,600 Block Trinity Street,,Y,APD,7430,Hispanic,Male
CO,6/6/2018,12:58 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block East 6th Street,,Y,APD,6970,White,Male
CO,6/6/2018,12:25 PM,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,700 Block Red River Street,,Y,APD,7042,White,Male
TR,6/6/2018,12:50 PM,PEDESTRIAN CROSSING MIDBLOCK,600 Block Neches Street,,Y,APD,7240,White,Male
CM,6/6/2018,11:05 PM,FAILURE TO IDENTIFY - REFUSE,Colorado Street,3rd Street,Y,APD,2641,White,Female
CM,6/7/2018,12:00 AM,PUBLIC INTOXICATION,904 West 22nd Street,,N,APD,8573,Black,Male
CM,6/7/2018,6:40 PM,Possession of Drug Paraphernalia,4th Street And Brazos Street,,Y,APD,7798,White,Male
CO,6/7/2018,12:02 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,500 Block East 7th Street,,Y,APD,7608,White,Female
CO,6/7/2018,7:40 PM,AGGRESSIVE SOLICITATION,300 Block East 6th Street,,Y,APD,3454,Hispanic,Male
CO,6/7/2018,12:20 AM,CONSUMING ALCOHOL IN A PUBLIC STREET,East 7th Street And Red River Street,,Y,APD,7608,White,Female
